date,crypto_7_index,nasdaq_10_index,crypto_7_ma8,crypto_7_ma21,nasdaq_10_ma8,nasdaq_10_ma21,crypto_7_returns,nasdaq_10_returns,crypto_nasdaq_ratio
2020-08-20,100.0,100.0,,,,,,,1.0
2020-08-21,95.49257948320552,101.37243512507712,,,,,-0.0450742051679448,0.013724351250771205,0.9419974903965086
2020-08-24,107.12241736490198,101.82007167286143,,,,,0.12178787026840987,0.004415762008991964,1.0520756428956022
2020-08-25,105.73365096713077,103.010295559786,,,,,-0.012964292927039822,0.011689481920113431,1.0264377011302153
2020-08-26,109.6985113960532,105.43235348345277,,,,,0.037498567321343934,0.023512775208581305,1.0404634608983663
2020-08-27,106.59133258254047,104.95977887353138,,,,,-0.028324712650791062,-0.004482254206680136,1.0155445612264007
2020-08-28,112.0732310984257,106.09051780072959,,,,,0.05142912076495754,0.010773068877752312,1.0563925355603738
2020-08-31,119.03087771807881,108.7263864798432,106.96782507629206,,103.92647987441019,,0.0620812530473287,0.024845469074480153,1.094774521363735
2020-09-01,121.26332720923503,109.90157214798582,109.62574097744644,,105.16417639290842,,0.018755213218234923,0.010808651939890224,1.1033811877226858
2020-09-02,115.82657148864972,110.68815803595456,112.16748997812695,,106.32864175676809,,-0.04483429447061438,0.0071571850392602165,1.046422431666322
2020-09-03,101.29207325896967,103.65262655624957,111.43869696488542,,106.55771111719162,,-0.12548500782572458,-0.06356173600268655,0.9772263050565448
2020-09-04,102.07928350245653,102.48624721930277,110.98190103180114,,106.49220507463122,,0.007771686551170109,-0.011252771644082227,0.996029089483827
2020-09-08,91.89285660357324,96.06203825581603,108.75619418274114,,105.32091567117662,,-0.0997893651814098,-0.06268361987867543,0.9565990715173027
